,_channel,_city,_country,_created_at,_golden,_id,_missed,_region,_started_at,_tainted,_trust,_unit_id,_updated_at,_worker_id,answer_match,answer_start_offset,answer_text,article_title,audio_feedback,audio_feedback_gold,audio_feedback_gold_reason,audio_url,distance_to_root,elocution,elocution_gold,elocution_gold_reason,feedback,feedback_gold,feedback_gold_reason,file_name,interruption,interruption_gold,interruption_gold_reason,length,length_gold,length_gold_reason,mp3,mp3_url,needs_met,needs_met_gold,needs_met_gold_reason,num_dependencies,ogg,orig__created_at,orig__golden,orig__unit_id,question,question_id,sentence_text,short_answer,short_answer_gold,short_answer_gold_reason,tts_engine
1551,elite,Lake Placid,USA,3/19/2018 13:11:14,false,3487540414,,FL,3/19/2018 12:47:56,false,1.0,1634253640,,36350388,0.7142857142857143,739.0,as Ashkenazim,Ashkenazi_Jews,all good,,,,5.0,Moderate,,,,,,,No,,,OK,,,571a6db910f8ca140030501e_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a6db910f8ca140030501e_base.mp3,Highly,,,27.0,571a6db910f8ca140030501e_base.ogg,,,,How did Byzantium and Syrian Jewish letters refer to the Crusaders?,571a6db910f8ca140030501e,"Rashi uses leshon Ashkenaz (Ashkenazi language) to describe German speech, and Byzantium and Syrian Jewish letters referred to the Crusaders as Ashkenazim.",ashkenazi,,,Google
1553,elite,Tempe,USA,3/19/2018 16:01:36,false,3487967624,,AZ,3/19/2018 16:00:26,false,1.0,1634253641,,44212707,0.8,739.0,as Ashkenazim,Ashkenazi_Jews,,,,,5.0,Good,,,,,,,No,,,Too long,,,571a6db910f8ca140030501e_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a6db910f8ca140030501e_pitch.mp3,"Yes, fully",,,27.0,571a6db910f8ca140030501e_pitch.ogg,,,,How did Byzantium and Syrian Jewish letters refer to the Crusaders?,571a6db910f8ca140030501e,"Rashi uses leshon Ashkenaz (Ashkenazi language) to describe German speech, and Byzantium and Syrian Jewish letters referred to the Crusaders as Ashkenazim.",Ashkenazim,,,Google
1555,fusioncash,Manassas,USA,3/19/2018 16:13:49,false,3487992996,,VA,3/19/2018 16:09:25,false,0.8,1634253641,,44112578,0.6666666666666666,739.0,as Ashkenazim,Ashkenazi_Jews,,,,,5.0,Moderate,,,,,,,Yes,,,Too long,,,571a6db910f8ca140030501e_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a6db910f8ca140030501e_pitch.mp3,Highly,,,27.0,571a6db910f8ca140030501e_pitch.ogg,,,,How did Byzantium and Syrian Jewish letters refer to the Crusaders?,571a6db910f8ca140030501e,"Rashi uses leshon Ashkenaz (Ashkenazi language) to describe German speech, and Byzantium and Syrian Jewish letters referred to the Crusaders as Ashkenazim.",ashkanazine,,,Google
1557,elite,Toronto,CAN,3/19/2018 16:51:41,false,3488060665,,ON,3/19/2018 16:36:53,false,1.0,1634253641,,43887653,0.8,739.0,as Ashkenazim,Ashkenazi_Jews,,,,,5.0,Good,,,,,,,No,,,OK,,,571a6db910f8ca140030501e_pitch.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a6db910f8ca140030501e_pitch.mp3,"Yes, fully",,,27.0,571a6db910f8ca140030501e_pitch.ogg,,,,How did Byzantium and Syrian Jewish letters refer to the Crusaders?,571a6db910f8ca140030501e,"Rashi uses leshon Ashkenaz (Ashkenazi language) to describe German speech, and Byzantium and Syrian Jewish letters referred to the Crusaders as Ashkenazim.",ashkenazim,,,Google
1559,elite,Tempe,USA,3/19/2018 13:41:22,false,3487615105,,AZ,3/19/2018 13:40:42,false,0.9,1634253642,,44222776,0.0,43.0,five hundred species,Sahara,,,,,5.0,Good,,,,,,,No,,,OK,,,5728c5dd3acd2414000dfe0b_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5728c5dd3acd2414000dfe0b_base.mp3,"No, it doesn't",,,27.0,5728c5dd3acd2414000dfe0b_base.ogg,,,,What is the number of plants in the Central Sahara?,5728c5dd3acd2414000dfe0b,"The central Sahara is estimated to include five hundred species of plants, which is extremely low considering the huge extent of the area.",,,,Google
1561,instagc,Winchendon,USA,3/19/2018 13:44:26,false,3487620970,,MA,3/19/2018 13:40:44,false,1.0,1634253642,,30398579,0.0,43.0,five hundred species,Sahara,Good answer and easy to understand.,,,,5.0,Good,,,,,,,No,,,OK,,,5728c5dd3acd2414000dfe0b_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5728c5dd3acd2414000dfe0b_base.mp3,"Yes, fully",,,27.0,5728c5dd3acd2414000dfe0b_base.ogg,,,,What is the number of plants in the Central Sahara?,5728c5dd3acd2414000dfe0b,"The central Sahara is estimated to include five hundred species of plants, which is extremely low considering the huge extent of the area.",500,,,Google
1563,elite,Lake Placid,USA,3/19/2018 13:44:59,false,3487622103,,FL,3/19/2018 13:40:04,false,1.0,1634253642,,36350388,0.0,43.0,five hundred species,Sahara,all good,,,,5.0,Moderate,,,,,,,No,,,OK,,,5728c5dd3acd2414000dfe0b_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5728c5dd3acd2414000dfe0b_base.mp3,Moderately,,,27.0,5728c5dd3acd2414000dfe0b_base.ogg,,,,What is the number of plants in the Central Sahara?,5728c5dd3acd2414000dfe0b,"The central Sahara is estimated to include five hundred species of plants, which is extremely low considering the huge extent of the area.",500,,,Google
1565,elite,Astoria,USA,3/19/2018 14:24:35,false,3487733307,,NY,3/19/2018 14:23:51,false,1.0,1634253643,,44277093,0.0,43.0,five hundred species,Sahara,,,,,5.0,Good,,,,,,,No,,,Too long,,,5728c5dd3acd2414000dfe0b_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5728c5dd3acd2414000dfe0b_emphasis.mp3,"No, it doesn't",,,27.0,5728c5dd3acd2414000dfe0b_emphasis.ogg,,,,What is the number of plants in the Central Sahara?,5728c5dd3acd2414000dfe0b,"The central Sahara is estimated to include five hundred species of plants, which is extremely low considering the huge extent of the area.",,,,Google
1567,elite,Astoria,USA,3/19/2018 14:41:44,false,3487775709,,NY,3/19/2018 14:40:32,false,1.0,1634253643,,44145110,0.0,43.0,five hundred species,Sahara,,,,,5.0,Good,,,,,,,No,,,OK,,,5728c5dd3acd2414000dfe0b_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5728c5dd3acd2414000dfe0b_emphasis.mp3,"No, it doesn't",,,27.0,5728c5dd3acd2414000dfe0b_emphasis.ogg,,,,What is the number of plants in the Central Sahara?,5728c5dd3acd2414000dfe0b,"The central Sahara is estimated to include five hundred species of plants, which is extremely low considering the huge extent of the area.",,,,Google
1569,elite,Salt Lake City,USA,3/19/2018 15:12:21,false,3487855096,,UT,3/19/2018 15:11:34,false,1.0,1634253643,,44181902,0.0,43.0,five hundred species,Sahara,,,,,5.0,Good,,,,,,,No,,,OK,,,5728c5dd3acd2414000dfe0b_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/5728c5dd3acd2414000dfe0b_emphasis.mp3,"No, it doesn't",,,27.0,5728c5dd3acd2414000dfe0b_emphasis.ogg,,,,What is the number of plants in the Central Sahara?,5728c5dd3acd2414000dfe0b,"The central Sahara is estimated to include five hundred species of plants, which is extremely low considering the huge extent of the area.",,,,Google
1571,clixsense,Penicuik,GBR,3/19/2018 13:01:12,false,3487523884,,V5,3/19/2018 12:58:37,false,1.0,1634253644,,31988217,0.9545454545454546,653.0,American slave descendant community,Multiracial_American,,,,,5.0,Good,,,,,,,No,,,OK,,,571de95b55697319006390ab_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571de95b55697319006390ab_base.mp3,"Yes, fully",,,28.0,571de95b55697319006390ab_base.ogg,,,,What community still has some effects of slavery?,571de95b55697319006390ab,They argue that grouping together all ethnic Africans regardless of their unique ancestral circumstances would deny the lingering effects of slavery within the American slave descendant community.,the american slave descendant community,,,Google
1573,elite,Sudbury,CAN,3/19/2018 13:14:55,false,3487545955,,ON,3/19/2018 13:03:28,false,1.0,1634253644,,30312592,0.9545454545454546,653.0,American slave descendant community,Multiracial_American,It was perfect,,,,5.0,Good,,,,,,,No,,,OK,,,571de95b55697319006390ab_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571de95b55697319006390ab_base.mp3,"Yes, fully",,,28.0,571de95b55697319006390ab_base.ogg,,,,What community still has some effects of slavery?,571de95b55697319006390ab,They argue that grouping together all ethnic Africans regardless of their unique ancestral circumstances would deny the lingering effects of slavery within the American slave descendant community.,the american slave decendant community,,,Google
1575,elite,,USA,3/19/2018 14:09:45,false,3487693618,,,3/19/2018 14:09:06,false,1.0,1634253644,,44223499,0.0,653.0,American slave descendant community,Multiracial_American,,,,,5.0,Good,,,,,,,No,,,Too long,,,571de95b55697319006390ab_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571de95b55697319006390ab_base.mp3,"No, it doesn't",,,28.0,571de95b55697319006390ab_base.ogg,,,,What community still has some effects of slavery?,571de95b55697319006390ab,They argue that grouping together all ethnic Africans regardless of their unique ancestral circumstances would deny the lingering effects of slavery within the American slave descendant community.,,,,Google
1577,elite,,USA,3/19/2018 15:33:23,false,3487901952,,,3/19/2018 15:32:36,false,1.0,1634253645,,44196017,0.0,653.0,American slave descendant community,Multiracial_American,,,,,5.0,Good,,,,,,,No,,,Too long,,,571de95b55697319006390ab_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571de95b55697319006390ab_emphasis.mp3,"No, it doesn't",,,28.0,571de95b55697319006390ab_emphasis.ogg,,,,What community still has some effects of slavery?,571de95b55697319006390ab,They argue that grouping together all ethnic Africans regardless of their unique ancestral circumstances would deny the lingering effects of slavery within the American slave descendant community.,,,,Google
1579,fusioncash,Manassas,USA,3/19/2018 16:09:24,false,3487986374,,VA,3/19/2018 16:05:37,false,0.8,1634253645,,44112578,1.0,653.0,American slave descendant community,Multiracial_American,,,,,5.0,Moderate,,,,,,,Yes,,,Too long,,,571de95b55697319006390ab_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571de95b55697319006390ab_emphasis.mp3,Highly,,,28.0,571de95b55697319006390ab_emphasis.ogg,,,,What community still has some effects of slavery?,571de95b55697319006390ab,They argue that grouping together all ethnic Africans regardless of their unique ancestral circumstances would deny the lingering effects of slavery within the American slave descendant community.,American slave descendant community,,,Google
1581,clixsense,Toronto,CAN,3/19/2018 16:12:59,false,3487991475,,ON,3/19/2018 16:06:53,false,0.9,1634253645,,44317210,1.0,653.0,American slave descendant community,Multiracial_American,,,,,5.0,Good,,,,,,,No,,,OK,,,571de95b55697319006390ab_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571de95b55697319006390ab_emphasis.mp3,Highly,,,28.0,571de95b55697319006390ab_emphasis.ogg,,,,What community still has some effects of slavery?,571de95b55697319006390ab,They argue that grouping together all ethnic Africans regardless of their unique ancestral circumstances would deny the lingering effects of slavery within the American slave descendant community.,american slave descendant community,,,Google
1583,elite,Salt Lake City,USA,3/19/2018 15:13:41,false,3487859538,,UT,3/19/2018 15:13:04,false,1.0,1634253646,,44181902,0.0,578.0,electrocution,Capital_punishment_in_the_United_States,,,,,5.0,Good,,,,,,,No,,,Too long,,,57100c99a58dae1900cd6813_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57100c99a58dae1900cd6813_base.mp3,"No, it doesn't",,,29.0,57100c99a58dae1900cd6813_base.ogg,,,,What method of execution did the Nebraska Supreme Court rule unconstitutional?,57100c99a58dae1900cd6813,"Nebraska's death penalty statute was rendered ineffective on February 8, 2008 when the required method, electrocution, was ruled unconstitutional by the Nebraska Supreme Court.",,,,Google
1585,elite,,USA,3/19/2018 15:31:45,false,3487898629,,,3/19/2018 15:29:08,false,1.0,1634253646,,44196017,0.0,578.0,electrocution,Capital_punishment_in_the_United_States,,,,,5.0,Good,,,,,,,No,,,Too long,,,57100c99a58dae1900cd6813_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57100c99a58dae1900cd6813_base.mp3,"No, it doesn't",,,29.0,57100c99a58dae1900cd6813_base.ogg,,,,What method of execution did the Nebraska Supreme Court rule unconstitutional?,57100c99a58dae1900cd6813,"Nebraska's death penalty statute was rendered ineffective on February 8, 2008 when the required method, electrocution, was ruled unconstitutional by the Nebraska Supreme Court.",,,,Google
1587,prodege,Petrolia,CAN,3/19/2018 15:35:17,false,3487905628,,ON,3/19/2018 15:25:41,false,1.0,1634253646,,16844474,1.0,578.0,electrocution,Capital_punishment_in_the_United_States,"I think the word electrocution seemed a bit broken or hesitant.  I think if the word electrocution was better enunciated and spoken in a quicker more flowing speed, the audio would be helped",,,,5.0,Moderate,,,,,,,No,,,OK,,,57100c99a58dae1900cd6813_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57100c99a58dae1900cd6813_base.mp3,"Yes, fully",,,29.0,57100c99a58dae1900cd6813_base.ogg,,,,What method of execution did the Nebraska Supreme Court rule unconstitutional?,57100c99a58dae1900cd6813,"Nebraska's death penalty statute was rendered ineffective on February 8, 2008 when the required method, electrocution, was ruled unconstitutional by the Nebraska Supreme Court.",electrocution,,,Google
1589,elite,Astoria,USA,3/19/2018 14:43:45,false,3487780947,,NY,3/19/2018 14:43:06,false,1.0,1634253647,,44145110,0.0,578.0,electrocution,Capital_punishment_in_the_United_States,,,,,5.0,Good,,,,,,,No,,,Too long,,,57100c99a58dae1900cd6813_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57100c99a58dae1900cd6813_emphasis.mp3,"No, it doesn't",,,29.0,57100c99a58dae1900cd6813_emphasis.ogg,,,,What method of execution did the Nebraska Supreme Court rule unconstitutional?,57100c99a58dae1900cd6813,"Nebraska's death penalty statute was rendered ineffective on February 8, 2008 when the required method, electrocution, was ruled unconstitutional by the Nebraska Supreme Court.",,,,Google
1591,keeprewarding,Havelock,CAN,3/19/2018 14:51:15,false,3487797741,,ON,3/19/2018 14:46:35,false,0.9,1634253647,,30315390,1.0,578.0,electrocution,Capital_punishment_in_the_United_States,nothing,,,,5.0,Good,,,,,,,No,,,OK,,,57100c99a58dae1900cd6813_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57100c99a58dae1900cd6813_emphasis.mp3,Moderately,,,29.0,57100c99a58dae1900cd6813_emphasis.ogg,,,,What method of execution did the Nebraska Supreme Court rule unconstitutional?,57100c99a58dae1900cd6813,"Nebraska's death penalty statute was rendered ineffective on February 8, 2008 when the required method, electrocution, was ruled unconstitutional by the Nebraska Supreme Court.",electrocution,,,Google
1593,instagc,Franklin Park,USA,3/19/2018 15:26:14,false,3487887099,,NJ,3/19/2018 15:23:18,false,0.8,1634253647,,14408644,1.0,578.0,electrocution,Capital_punishment_in_the_United_States,"maybe make it a little shorter, remove pauses",,,,5.0,Moderate,,,,,,,Yes,,,OK,,,57100c99a58dae1900cd6813_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/57100c99a58dae1900cd6813_emphasis.mp3,"Yes, fully",,,29.0,57100c99a58dae1900cd6813_emphasis.ogg,,,,What method of execution did the Nebraska Supreme Court rule unconstitutional?,57100c99a58dae1900cd6813,"Nebraska's death penalty statute was rendered ineffective on February 8, 2008 when the required method, electrocution, was ruled unconstitutional by the Nebraska Supreme Court.",electricution,,,Google
1595,elite,Astoria,USA,3/19/2018 14:44:28,false,3487782491,,NY,3/19/2018 14:43:48,false,1.0,1634253648,,44145110,0.0,129.0,ritual of Christian baptism,Athanasius_of_Alexandria,,,,,5.0,Good,,,,,,,No,,,OK,,,571a8c844faf5e1900b8aa6a_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a8c844faf5e1900b8aa6a_base.mp3,"No, it doesn't",,,29.0,571a8c844faf5e1900b8aa6a_base.ogg,,,,"As a child, Athanasius imitated what ritual?",571a8c844faf5e1900b8aa6a,"Rufinus relates a story that as Bishop Alexander stood by a window, he watched boys playing on the seashore below, imitating the ritual of Christian baptism.",,,,Google
1597,instagc,Battle Creek,USA,3/19/2018 14:57:10,false,3487814292,,MI,3/19/2018 14:48:55,false,0.8,1634253648,,21088425,0.7586206896551724,129.0,ritual of Christian baptism,Athanasius_of_Alexandria,nothing it was good,,,,5.0,Good,,,,,,,No,,,OK,,,571a8c844faf5e1900b8aa6a_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a8c844faf5e1900b8aa6a_base.mp3,"Yes, fully",,,29.0,571a8c844faf5e1900b8aa6a_base.ogg,,,,"As a child, Athanasius imitated what ritual?",571a8c844faf5e1900b8aa6a,"Rufinus relates a story that as Bishop Alexander stood by a window, he watched boys playing on the seashore below, imitating the ritual of Christian baptism.",Christian Baptism,,,Google
1599,keeprewarding,Havelock,CAN,3/19/2018 15:00:25,false,3487825692,,ON,3/19/2018 14:51:16,false,0.9,1634253648,,30315390,0.7586206896551724,129.0,ritual of Christian baptism,Athanasius_of_Alexandria,nothing,,,,5.0,Good,,,,,,,No,,,OK,,,571a8c844faf5e1900b8aa6a_base.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a8c844faf5e1900b8aa6a_base.mp3,Highly,,,29.0,571a8c844faf5e1900b8aa6a_base.ogg,,,,"As a child, Athanasius imitated what ritual?",571a8c844faf5e1900b8aa6a,"Rufinus relates a story that as Bishop Alexander stood by a window, he watched boys playing on the seashore below, imitating the ritual of Christian baptism.",christian baptism,,,Google
1601,elite,Astoria,USA,3/19/2018 14:59:52,false,3487823647,,NY,3/19/2018 14:59:13,false,1.0,1634253649,,44148304,0.0,129.0,ritual of Christian baptism,Athanasius_of_Alexandria,,,,,5.0,Good,,,,,,,No,,,Too long,,,571a8c844faf5e1900b8aa6a_emphasis.mp3,https://bitbucket.org/varepsilon/squad-audio-data/raw/64f99a5a0604fb8de74c33b0af225d84c29177dd/3-25more_Google/571a8c844faf5e1900b8aa6a_emphasis.mp3,"No, it doesn't",,,29.0,571a8c844faf5e1900b8aa6a_emphasis.ogg,,,,"As a child, Athanasius imitated what ritual?",571a8c844faf5e1900b8aa6a,"Rufinus relates a story that as Bishop Alexander stood by a window, he watched boys playing on the seashore below, imitating the ritual of Christian baptism.",,,,Google
